ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Children,Has_child,Cluster,Age_group,Income_group,Seniority_group,Wines_segment,Fruits_segment,Meat_segment,Fish_segment,Sweets_segment,Gold_segment
810,1975,Graduate,Couple,0,1,12-05-2014,49,2,4,2,11,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,New customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
5493,1976,Graduate,Couple,1,1,19-03-2014,21,1,1,0,2,6,1,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
2147,1969,Graduate,Couple,0,0,16-08-2013,91,1,4,7,11,2,0,0,1,1,0,0,3,11,0,No child,No child,High potential,Mature,High income,Discovering customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
5107,1973,Postgraduate,Alone,1,1,19-05-2014,37,2,1,1,2,5,1,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Non consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
3979,1983,Postgraduate,Alone,0,0,22-05-2013,98,1,6,2,8,2,0,0,1,0,0,0,3,11,1,No child,No child,High potential,Adult,High income,Experienced customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
6049,1982,Postgraduate,Couple,0,0,05-12-2013,85,1,7,8,11,3,1,0,0,1,0,0,3,11,0,No child,No child,Need attention,Adult,High income,Discovering customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
8147,1960,Graduate,Couple,1,1,06-07-2013,40,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low income,Experienced customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
1857,1952,Graduate,Alone,1,1,06-03-2014,2,2,2,1,2,7,0,0,0,0,0,0,3,11,1,2 children,Has child,Leaky bucket,Senior,Low to medium income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Low consumer,Frequent consumer
3910,1975,Graduate,Alone,0,0,08-10-2013,78,0,4,7,6,1,1,0,1,1,0,0,3,11,1,No child,No child,Need attention,Mature,High income,Discovering customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
5207,1963,Postgraduate,Couple,1,1,24-09-2012,41,10,9,4,6,8,0,0,0,0,0,0,3,11,1,2 children,Has child,High potential,Mature,Medium to high income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
11114,1970,Graduate,Couple,1,0,08-02-2013,94,3,2,1,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Low consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer
5429,1948,Postgraduate,Couple,0,1,20-08-2013,10,1,4,1,4,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Senior,Low to medium income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer
9400,1958,Undergraduate,Alone,0,0,21-06-2014,73,1,6,6,6,2,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Mature,High income,New customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
1740,1944,Graduate,Couple,0,0,07-04-2014,22,2,7,3,4,4,0,1,0,0,0,0,3,11,0,No child,No child,Need attention,Senior,Medium to high income,New customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
7488,1963,Postgraduate,Alone,0,1,22-01-2013,30,3,5,3,13,3,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer
195,1972,Graduate,Alone,1,0,26-08-2012,21,4,5,1,4,8,1,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
635,1966,Postgraduate,Couple,1,1,19-03-2013,51,8,9,1,7,8,0,0,0,0,0,0,3,11,0,2 children,Has child,High potential,Mature,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer
7527,1968,Postgraduate,Alone,1,0,21-11-2012,97,3,2,1,3,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Old customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
10319,1971,Graduate,Couple,0,1,26-02-2013,56,4,3,4,11,8,0,1,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
2296,1975,Postgraduate,Couple,1,0,16-12-2013,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
10637,1964,Graduate,Couple,1,2,01-01-2013,77,2,3,0,3,7,0,0,0,0,0,1,3,11,0,3 children,Has child,Stars,Mature,Low to medium income,Old customers,Low consumer,Non consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
2931,1978,Graduate,Alone,0,0,21-09-2012,95,0,6,7,9,3,0,0,0,1,0,0,3,11,0,No child,No child,High potential,Adult,High income,Old customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer
907,1975,Graduate,Couple,0,1,29-11-2013,36,5,5,1,7,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Non consumer,Frequent consumer
3698,1983,Graduate,Couple,0,0,09-08-2012,13,1,4,6,8,2,0,0,1,0,0,0,3,11,1,No child,No child,High potential,Adult,High income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
9516,1971,Undergraduate,Alone,0,0,18-08-2012,90,2,9,7,10,7,0,1,0,0,1,0,3,11,1,No child,No child,High potential,Mature,Low to medium income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
679,1957,Postgraduate,Couple,1,1,20-09-2012,49,2,1,0,3,9,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Senior,Low to medium income,Old customers,Low consumer,Low consumer,Frequent consumer,Non consumer,Non consumer,Low consumer
7384,1951,Postgraduate,Couple,0,0,21-07-2013,18,2,7,1,7,8,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Senior,Low to medium income,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
5043,1951,Undergraduate,Couple,0,0,05-11-2012,89,2,4,2,5,7,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Senior,Low income,Old customers,Low consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
5267,1970,Graduate,Alone,1,0,14-03-2013,43,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer
339,1972,Postgraduate,Couple,0,1,23-11-2012,82,2,9,2,5,7,0,1,0,0,0,0,3,11,1,1 child,Has child,High potential,Mature,Medium to high income,Old customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Non consumer,Low consumer
2516,1969,Undergraduate,Couple,1,1,08-06-2013,84,2,1,2,2,4,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low to medium income,Experienced customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
9010,1972,Postgraduate,Couple,0,0,10-02-2013,80,1,5,7,10,2,1,0,1,1,0,0,3,11,1,No child,No child,High potential,Mature,High income,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer
378,1971,Graduate,Couple,0,0,30-12-2012,68,2,7,2,10,6,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,Medium to high income,Old customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer
4808,1956,Graduate,Couple,0,0,05-09-2013,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Senior,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer
5068,1971,Graduate,Alone,1,0,31-07-2013,75,1,2,0,2,9,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
7628,1973,Undergraduate,Couple,1,0,18-03-2014,10,2,2,0,4,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer,Low consumer
7128,1977,Postgraduate,Alone,1,1,07-12-2013,91,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Low consumer,Non consumer,Low consumer,Non consumer,Low consumer,Low consumer
2811,1963,Postgraduate,Alone,1,1,12-04-2014,21,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer
3551,1954,Postgraduate,Couple,0,1,29-03-2014,28,2,2,1,5,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Senior,Medium to high income,New customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
1663,1978,Postgraduate,Couple,1,0,25-10-2013,97,1,2,0,2,9,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer
5543,1966,Graduate,Couple,0,1,24-06-2013,49,5,7,2,11,5,0,1,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
1577,1946,Graduate,Couple,0,0,19-02-2014,14,1,4,6,4,1,0,0,1,0,0,0,3,11,1,No child,No child,Need attention,Senior,High income,New customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
10641,1978,Graduate,Alone,1,1,27-12-2012,5,4,2,1,3,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Adult,Low income,Old customers,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer
6024,1953,Graduate,Couple,0,0,04-03-2013,62,0,5,8,5,2,0,1,1,1,0,0,3,11,1,No child,No child,High potential,Senior,High income,Experienced customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
1878,1985,Undergraduate,Couple,0,0,18-02-2014,83,1,2,0,3,7,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Adult,Low income,New customers,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer,Low consumer
3099,1970,Graduate,Alone,1,1,25-02-2013,48,5,5,2,4,9,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low to medium income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
6055,1979,Graduate,Couple,0,0,01-11-2012,94,1,5,5,8,3,0,1,0,0,0,0,3,11,0,No child,No child,High potential,Adult,High income,Old customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
5841,1966,Graduate,Couple,0,1,28-06-2013,61,5,10,3,8,7,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer
3972,1976,Graduate,Couple,1,1,03-04-2013,70,6,7,1,5,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low to medium income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
4394,1965,Postgraduate,Couple,0,0,23-05-2014,43,1,5,5,12,2,0,1,1,0,0,0,3,11,0,No child,No child,Need attention,Mature,High income,New customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
5758,1982,Graduate,Couple,0,0,14-01-2014,23,1,10,4,13,6,1,0,1,1,1,0,3,11,1,No child,No child,Need attention,Adult,Medium to high income,New customers,Biggest consumer,Non consumer,Frequent consumer,Non consumer,Non consumer,Frequent consumer
6658,1972,Graduate,Couple,0,1,22-07-2013,37,7,11,2,12,6,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,Medium to high income,Discovering customers,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
4603,1960,Postgraduate,Couple,0,1,31-01-2014,50,2,5,4,10,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer,Low consumer
8427,1956,Postgraduate,Alone,0,0,23-11-2012,78,1,7,5,10,4,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Senior,Medium to high income,Old customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Non consumer,Frequent consumer
10260,1965,Postgraduate,Couple,0,1,26-08-2013,74,3,6,1,5,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
7143,1955,Undergraduate,Couple,0,1,06-11-2013,14,5,4,7,10,2,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Senior,High income,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer
8789,1989,Undergraduate,Couple,1,0,11-01-2014,77,3,3,1,7,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Medium to high income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6197,1962,Postgraduate,Alone,1,1,20-04-2013,39,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Low income,Experienced customers,Frequent consumer,Non consumer,Frequent consumer,Non consumer,Non consumer,Low consumer
4554,1965,Graduate,Couple,0,1,01-10-2013,89,4,3,2,8,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
4937,1973,Undergraduate,Couple,1,1,10-06-2014,62,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,New customers,Low consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer
1920,1972,Graduate,Couple,1,1,29-07-2013,59,2,3,0,3,7,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Non consumer,Frequent consumer
8749,1984,Graduate,Couple,1,0,01-02-2014,68,1,1,1,2,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low to medium income,New customers,Low consumer,Low consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer
1650,1960,Postgraduate,Couple,0,0,22-04-2013,13,1,5,9,12,3,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Mature,High income,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer
10377,1958,Postgraduate,Couple,0,1,06-06-2013,37,3,6,1,5,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
9206,1968,Graduate,Couple,0,1,07-01-2014,36,2,5,7,12,1,0,0,1,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,New customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
10971,1977,Graduate,Alone,2,0,03-09-2012,28,4,7,2,3,9,1,0,0,0,0,1,3,11,1,2 children,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Biggest consumer
6398,1974,Undergraduate,Couple,1,0,29-03-2014,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low income,New customers,Low consumer,Frequent consumer,Low consumer,Frequent consumer,Non consumer,Low consumer
9212,1962,Postgraduate,Couple,0,1,14-02-2013,17,6,6,3,13,7,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,High income,Experienced customers,Biggest consumer,Non consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
7937,1982,Graduate,Couple,0,0,18-04-2014,86,1,3,0,3,7,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Adult,Low income,New customers,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer,Low consumer
839,1975,Postgraduate,Couple,1,0,25-09-2013,54,1,3,1,4,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer
4246,1982,Postgraduate,Alone,0,0,12-12-2013,2,0,1,0,1,17,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Adult,Low income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer,Biggest consumer
158,1945,Postgraduate,Couple,0,0,17-11-2013,3,1,8,3,5,4,1,0,0,0,0,0,3,11,1,No child,No child,Need attention,Senior,High income,Discovering customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
4832,1979,Graduate,Couple,1,0,07-03-2014,84,2,2,2,2,7,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,New customers,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
5621,1969,Graduate,Couple,1,1,12-12-2012,8,5,6,1,5,9,0,0,0,0,0,0,3,11,1,2 children,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Non consumer
1945,1962,Graduate,Couple,0,1,18-09-2013,4,3,7,4,7,4,0,1,0,1,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,Discovering customers,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
5147,1948,Graduate,Alone,0,0,29-07-2013,57,1,4,9,13,1,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Senior,High income,Discovering customers,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
2535,1978,Postgraduate,Couple,1,0,18-08-2012,24,1,6,5,8,9,0,1,1,1,0,0,3,11,1,1 child,Has child,High potential,Adult,High income,Old customers,Frequent consumer,Non consumer,Biggest consumer,Non consumer,Biggest consumer,Biggest consumer
11039,1975,Graduate,Couple,0,1,17-09-2013,51,2,5,2,4,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Medium to high income,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer
9495,1982,Graduate,Couple,0,0,08-05-2013,29,1,2,8,6,1,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Adult,High income,Experienced customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
9635,1983,Postgraduate,Couple,0,0,20-04-2014,13,1,3,1,3,6,0,0,0,0,0,0,3,11,0,No child,No child,Leaky bucket,Adult,Low to medium income,New customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer
2173,1952,Graduate,Alone,0,1,16-10-2013,23,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Senior,Low to medium income,Discovering customers,Low consumer,Frequent consumer,Low consumer,Non consumer,Low consumer,Low consumer
942,1982,Graduate,Alone,1,0,08-08-2012,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,1 child,Has child,Stars,Adult,Low to medium income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
9386,1962,Graduate,Couple,0,1,29-05-2014,88,1,5,1,6,6,0,1,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Mature,Low to medium income,New customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
5510,1977,Postgraduate,Couple,0,1,21-11-2012,2,3,5,2,6,5,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low to medium income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Biggest consumer
873,1949,Postgraduate,Couple,1,1,01-10-2012,3,11,3,4,10,8,0,1,0,0,0,0,3,11,1,2 children,Has child,High potential,Senior,Medium to high income,Old customers,Biggest consumer,Non consumer,Frequent consumer,Non consumer,Non consumer,Frequent consumer
2253,1990,Graduate,Couple,0,0,16-02-2013,15,1,1,0,4,6,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Adult,Low income,Experienced customers,Frequent consumer,Non consumer,Low consumer,Frequent consumer,Low consumer,Frequent consumer
5181,1982,Undergraduate,Alone,1,0,20-03-2013,58,1,1,0,2,9,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Experienced customers,Low consumer,Low consumer,Low consumer,Non consumer,Frequent consumer,Low consumer
979,1975,Graduate,Alone,1,0,20-02-2013,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
10390,1959,Undergraduate,Couple,0,1,10-02-2013,27,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Mature,Low income,Experienced customers,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer,Low consumer
4698,1983,Postgraduate,Couple,0,0,20-06-2013,32,2,5,2,7,5,0,0,0,0,0,0,3,11,0,No child,No child,Stars,Adult,Low to medium income,Experienced customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer
7793,1976,Graduate,Couple,0,1,31-08-2013,12,3,10,4,7,6,0,1,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,Medium to high income,Discovering customers,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer
1745,1962,Postgraduate,Alone,0,0,03-05-2013,88,1,4,6,9,1,0,0,0,0,0,0,3,11,1,No child,No child,High potential,Mature,High income,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Non consumer,Frequent consumer
10590,1956,Postgraduate,Couple,0,0,30-03-2013,91,1,4,8,10,2,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Senior,High income,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Non consumer,Frequent consumer,Frequent consumer
5080,1993,Graduate,Alone,0,0,21-10-2013,12,1,6,6,4,2,0,0,0,0,0,0,3,11,1,No child,No child,Need attention,Young,High income,Discovering customers,Frequent consumer,Non consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
8369,1987,Graduate,Couple,1,0,08-11-2012,21,1,0,1,2,8,0,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low income,Old customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
5232,1965,Graduate,Couple,0,1,27-01-2014,23,1,4,1,5,4,0,0,0,0,0,0,3,11,0,1 child,Has child,Need attention,Mature,High income,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer
2407,1982,Graduate,Couple,0,0,09-11-2012,10,1,6,6,7,4,0,0,1,0,0,0,3,11,1,No child,No child,High potential,Adult,High income,Old customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer
3834,1962,Graduate,Alone,0,1,17-03-2013,35,2,8,2,11,5,0,0,0,0,0,0,3,11,0,1 child,Has child,High potential,Mature,High income,Experienced customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer
7912,1978,Graduate,Couple,1,0,22-04-2013,69,2,3,1,2,8,1,0,0,0,0,0,3,11,0,1 child,Has child,Stars,Adult,Low to medium income,Experienced customers,Low consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer
7712,1946,Postgraduate,Alone,0,0,28-04-2014,68,1,6,2,10,4,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Senior,Medium to high income,New customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer
1065,1963,Graduate,Alone,0,0,29-12-2013,85,1,5,8,5,2,0,0,0,0,0,0,3,11,0,No child,No child,Need attention,Mature,High income,Discovering customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer
7275,1971,Postgraduate,Alone,1,1,04-10-2013,34,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2 children,Has child,Leaky bucket,Mature,Low income,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer
1343,1968,Graduate,Couple,1,1,26-09-2012,55,6,8,2,6,7,0,0,0,0,0,0,3,11,0,2 children,Has child,High potential,Mature,Medium to high income,Old customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer
1384,1992,Undergraduate,Couple,1,0,23-11-2013,10,2,2,1,2,8,1,0,0,0,0,0,3,11,0,1 child,Has child,Leaky bucket,Adult,Low income,Discovering customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer
9967,1974,Graduate,Alone,1,1,30-05-2013,30,8,6,1,7,8,0,0,0,0,0,0,3,11,0,2 children,Has child,Stars,Mature,Medium to high income,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
6181,1950,Undergraduate,Couple,0,0,31-07-2012,36,1,8,7,11,6,0,0,0,0,0,0,3,11,0,No child,No child,High potential,Senior,Medium to high income,Old customers,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer
